OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
122,2022122000884,248819055,1,MARGARET ST&&RHETT AVE,RHETT AVE,MARGARET ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000814,247853003,1,MILFORD DRIVE&&OCEAN TERRACE,MILFORD DRIVE,OCEAN TERRACE,3,4,0,3,4,0,2,0,2,0,0,0,0,0,1,0
122,2022122000888,248864677,1,MONTREAL AVE&&PLATT ST,MONTREAL AVE,PLATT ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000852,248368498,1,NARROWS RD S&&TARGEE ST,NARROWS RD S,TARGEE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000797,247612107,1,NEW DORP LN&&ROMA AVE,NEW DORP LN,ROMA AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000899,248819061,1,NEWBERRY AVE&&RICHMOND RD,RICHMOND RD,NEWBERRY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000822,248035628,1,OAKDALE ST&&RIDGECREST AVE,RIDGECREST AVE,OAKDALE ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000847,248819052,1,OTIS AVE&&RICHMOND RD,OTIS AVE,RICHMOND RD,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
122,2022122000866,248672247,1,PACIFIC AVE&&SYCAMORE ST,SYCAMORE ST,PACIFIC AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
122,2022122000828,248121468,1,PARKINSON AVE&&REID AVE,REID AVE,PARKINSON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
