OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
040,2022040000949,248630086,1,E 144 ST&&GRAND CONC,GRAND CONC,E 144 ST,2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0
040,2022040001000,248626059,1,E 144 ST&&WALTON AVE,E 144 ST,WALTON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000917,247783979,1,E 147 ST&&JACKSON AVE,JACKSON AVE,E 147 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
040,2022040000965,248849028,2,E 147 ST&&JACKSON AVE,E 147 ST,JACKSON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000929,248004201,1,E 147 ST&&ST ANNS AVE,E 147 ST,ST ANNS AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000907,247696538,1,E 149 ST&&GRAND CONC,GRAND CONC,E 149 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
040,2022040000939,248160078,2,E 149 ST&&GRAND CONC,E 149 ST,GRAND CONC,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
040,2022040000926,248209499,3,E 149 ST&&GRAND CONC,E 149 ST,GRAND CONC,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
040,2022040000961,248494922,4,E 149 ST&&GRAND CONC,E 149 ST,GRAND CONC,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
040,2022040000914,247761076,1,E 149 ST&&PARK AVE,PARK AVE,E 149 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000927,248177981,1,E 149 ST&&PROSPECT AVE,E 149 ST,PROSPECT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000998,248738768,1,E 149 ST&&UNION AVE,E 149 ST,UNION AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000943,248075754,1,E 149 ST&&WALES AVE,E 149 ST,WALES AVE,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
040,2022040000986,248548141,1,E 151 ST&&MELROSE AVE,MELROSE AVE,E 151 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
040,2022040000958,248494921,1,E 153 ST&&MELROSE AVE,MELROSE AVE,E 153 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
040,2022040001005,248738772,1,E 153 ST&&MORRIS AVE,MORRIS AVE,E 153 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
040,2022040001023,248898092,1,E 159 ST&&MELROSE AVE,E 159 ST,MELROSE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000988,248494930,1,EAST 138 STREET&&MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,MAJOR DEEGAN EXPRESSWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040001008,249000152,2,EAST 138 STREET&&MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,MAJOR DEEGAN EXPRESSWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000980,248494926,1,EAST 141 STREET&&MORRIS AVENUE,EAST 141 STREET,MORRIS AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000925,247838952,1,JACKSON AVE&&ST MARYS ST,ST MARYS ST,JACKSON AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
040,2022040000945,248161898,1,POWERS AVE&&ST MARYS ST,ST MARYS ST,POWERS AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
041,2022041000638,247636826,1,ALDUS ST&&HOE AVE,ALDUS ST,HOE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000648,247761078,1,AVENUE ST JOHN&&SOUTHERN BLVD,SOUTHERN BLVD,AVENUE ST JOHN,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000693,248354998,1,BARRETTO ST&&OAK POINT AVE,OAK POINT AVE,BARRETTO ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000631,247636824,1,BARRETTO ST&&RANDALL AVE,RANDALL AVE,BARRETTO ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000697,248714933,1,BARRY ST&&E 156 ST,BARRY ST,E 156 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000666,248078203,1,BARRY ST&&LEGGETT AVE,BARRY ST,LEGGETT AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000655,247920362,1,BARRY ST&&LONGWOOD AVE,LONGWOOD AVE,BARRY ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000683,248639048,2,BARRY ST&&LONGWOOD AVE,LONGWOOD AVE,BARRY ST,3,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0
041,2022041000660,248205149,1,BRUCKNER BLVD&&E 149 ST,BRUCKNER BLVD,E 149 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000652,247795187,1,BRUCKNER BLVD&&HUNTS POINT AVE,HUNTS POINT AVE,BRUCKNER BLVD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
041,2022041000656,247981813,2,BRUCKNER BLVD&&HUNTS POINT AVE,BRUCKNER BLVD,HUNTS POINT AVE,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
041,2022041000690,248404301,3,BRUCKNER BLVD&&HUNTS POINT AVE,HUNTS POINT AVE,BRUCKNER BLVD,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
